4.163186|0.880706
4.162490|0.713038
4.162217|0.566961
4.162683|0.779387
4.163569|0.720258
4.162614|0.581810
4.163438|0.643763
4.161730|0.496421
4.162074|0.633386
4.162962|0.687369
4.162772|0.597006
4.160788|0.572281
4.162248|0.585375
4.162831|0.692735
4.162558|0.710714
4.160334|0.664828
4.159883|0.551442
4.159966|0.550502
4.160933|0.804421
4.158901|0.701374
4.160125|0.656784
4.157467|0.523759
4.158824|0.495002
4.159570|0.642650
4.159262|0.514147
4.156779|0.596756
4.158597|0.373968
4.160076|0.538745
4.159614|0.677464
4.156283|0.354130
4.156043|0.293699
4.155497|0.237970
4.157073|0.444458
4.155010|0.216535
4.156987|0.481463
4.153653|0.146545
4.156227|0.304599
4.156779|0.333390
4.156465|0.232930
4.153553|0.166839
4.155673|0.104519
4.156537|0.405095
4.157751|0.541105
4.152840|0.081694
4.152318|0.062025
4.151532|0.126529
4.154250|0.344111
4.151141|0.145297
4.154588|0.421016
4.150133|0.077059
4.152331|0.222196
4.154548|0.248800
4.154244|0.177101
4.149552|0.079791
4.152039|0.199694
4.154525|0.198778
4.156388|0.638093
4.148761|0.578113
4.146864|0.355969
4.147647|0.152192
4.151432|0.407162
4.146436|0.180432
4.152352|0.687189
4.145791|0.180397
4.148026|0.299707
4.151487|0.622179
4.151124|0.447636
4.146272|0.286864
4.148829|0.194241
4.150030|0.825365
4.154528|0.623707
4.145328|0.322873
4.142647|0.225497
4.143203|0.153091
4.147217|0.577117
4.140828|0.238692
4.148707|0.562363
4.139753|0.060238
4.143277|0.227864
4.146979|0.302732
4.146250|0.193192
4.137970|0.100635
4.141394|0.125330
4.140393|0.342782
4.150174|0.402867
4.137189|0.114416
4.134293|0.042386
4.131981|0.095385
4.135987|0.345868
4.129202|0.033624
4.142016|0.403698
4.129474|0.033628
4.136264|0.166481
4.139298|0.131178
4.138092|0.090166
4.131356|0.044467
4.131594|0.051667
4.129033|0.428776
4.145484|0.317057
4.126403|0.059325
4.123727|0.020161
4.119090|0.027580
4.125069|0.174275
4.110333|0.025574
4.130352|0.228268
4.112661|0.012373
4.120179|0.148260
4.121653|0.132089
4.119997|0.068538
4.122305|0.026556
4.110420|0.062524
4.100149|0.161392
4.141755|0.410980
4.101018|0.066806
4.098376|0.009982
4.098079|0.040949
4.108622|0.152170
4.080421|0.035998
4.116843|0.349813
4.094583|0.011919
4.101400|0.096752
4.105114|0.229130
4.102908|0.165794
4.105693|0.043562
4.095564|0.036937
4.088416|0.117907
4.126410|0.376058
4.091537|0.046247
4.089198|0.007310
4.083771|0.038494
4.096407|0.082180
4.066777|0.030516
4.106400|0.170126
4.083423|0.020323
4.094904|0.095907
4.087329|0.190309
4.086257|0.163373
4.093548|0.108888
4.089218|0.038399
4.081835|0.075902
4.115616|0.318061
4.084208|0.042210
4.081505|0.006140
4.071524|0.027042
4.087009|0.111437
4.056084|0.028252
4.097584|0.415927
4.072857|0.020271
4.086734|0.055048
4.073458|0.096074
4.072992|0.086508
4.083427|0.072549
4.082131|0.031411
4.074826|0.098721
4.104339|0.256587
4.075901|0.041920
4.073431|0.002623
4.060315|0.031654
4.076625|0.078704
4.044828|0.025196
4.087087|0.136624
4.063145|0.006841
4.077332|0.065869
4.062304|0.048223
4.062389|0.031316
4.075575|0.018835
4.076387|0.023308
4.066096|0.054133
4.097276|0.098652
4.070290|0.043193
4.067890|0.002694
4.051596|0.023113
4.067367|0.047547
4.037430|0.026216
4.076228|0.185734
4.056803|0.013479
4.072974|0.049509
4.057034|0.037249
4.057192|0.025929
4.070800|0.032920
4.072139|0.027068
4.054099|0.063073
4.092363|0.200370
4.066211|0.038468
4.063743|0.003029
4.046248|0.014435
4.057538|0.046715
4.032902|0.023028
4.067922|0.195796
4.052928|0.010139
4.069931|0.048205
4.054200|0.064677
4.054530|0.055172
4.067950|0.037120
4.068033|0.028390
4.034746|0.027926
4.088939|0.273968
4.063020|0.035533
4.060252|0.003231
4.043051|0.009878
4.044787|0.029364
4.029813|0.021171
4.064181|0.081061
4.050398|0.005789
4.066530|0.055890
4.052503|0.046909
4.052785|0.030304
4.065599|0.005317
4.064222|0.026480
4.021215|0.021955
4.084832|0.085899
4.060139|0.038048
4.057027|0.003934
4.040934|0.011268
4.039391|0.023440
4.027598|0.021503
4.060563|0.214941
4.048062|0.011181
4.063295|0.055657
4.050227|0.035332
4.050555|0.020598
4.063235|0.006703
4.060131|0.026198
4.015954|0.014453
4.080147|0.123401
4.057413|0.035862
4.053818|0.002806
4.038394|0.013138
4.035343|0.054787
4.024765|0.022216
4.057165|0.271087
4.045470|0.007926
4.059973|0.051971
4.048044|0.024975
4.048254|0.021748
4.060222|0.007426
4.056431|0.018760
4.011919|0.013476
4.076451|0.050379
4.054440|0.034586
4.050323|0.002527
4.035563|0.010446
4.031813|0.027615
4.021798|0.021342
4.053883|0.091782
4.043205|0.009926
4.057096|0.048523
4.046386|0.020679
4.046721|0.019318
4.057703|0.004522
4.053130|0.020779
4.009909|0.011598
4.073063|0.062332
4.051392|0.031550
4.047597|0.003280
4.034217|0.004915
4.030033|0.019244
4.019894|0.021177
4.051075|0.050618
4.041169|0.010372
4.054442|0.039457
4.045227|0.019939
4.045567|0.018477
4.055542|0.001481
4.050017|0.021866
4.007327|0.004861
4.069475|0.061905
4.048609|0.023404
4.045521|0.006537
4.033061|0.000998
4.027913|0.018839
4.018543|0.021431
4.048549|0.029928
4.039511|0.014891
4.051979|0.034552
4.044415|0.018808
4.044763|0.018874
4.054276|0.000610
4.047862|0.022307
4.003146|0.002363
4.064908|0.028064
4.046679|0.014437
4.044381|0.013270
4.032277|0.000458
4.025061|0.020223
4.017620|0.023352
4.046317|0.029478
4.038369|0.018896
4.049537|0.028306
4.043875|0.018102
4.044218|0.019155
4.053474|0.000297
4.046312|0.034157
3.999565|0.000988
4.059019|0.025091
4.045247|0.029486
4.043582|0.004151
4.031688|0.003111
4.023470|0.017609
4.016973|0.024885
4.044497|0.027381
4.037451|0.003916
4.047328|0.075775
4.043484|0.021352
4.043832|0.019352
4.052896|0.002724
4.044856|0.016938
3.997449|0.001647
4.056049|0.025870
4.043865|0.035389
4.043021|0.001242
4.031286|0.011791
4.022115|0.016563
4.016447|0.020921
4.042898|0.021766
4.036632|0.029503
4.045626|0.044509
4.043192|0.017850
4.043519|0.017477
4.052509|0.005495
4.043574|0.018190
3.995243|0.002045
4.053462|0.030114
4.042786|0.039847
4.042634|0.000385
4.030989|0.021071
4.020883|0.019260
4.016044|0.025431
4.041538|0.018762
4.036033|0.006274
4.044564|0.064688
4.042884|0.039773
4.043210|0.037874
4.052249|0.013931
4.042847|0.003991
3.993853|0.015665
4.052192|0.044379
4.041945|0.013347
4.042336|0.006441
4.030677|0.006684
4.019897|0.016273
4.015692|0.022545
4.040548|0.018380
4.035477|0.018532
4.043521|0.026806
4.042632|0.017156
4.042928|0.016632
4.051963|0.002482
4.041791|0.018747
3.992069|0.004762
4.051132|0.026005
4.041040|0.019674
4.041997|0.005193
4.030444|0.003027
4.018841|0.016864
4.015417|0.021006
4.039528|0.018797
4.034901|0.004963
4.042485|0.047957
4.042387|0.026941
4.042652|0.023273
4.051667|0.000900
4.040598|0.014354
3.990158|0.001977
4.049990|0.024305
4.039936|0.020858
4.041543|0.005313
4.030235|0.001127
4.017702|0.017800
4.015188|0.021940
4.038669|0.019511
4.034372|0.027308
4.041239|0.024792
4.042205|0.015962
4.042442|0.016227
4.051430|0.000532
4.039117|0.023963
3.988091|0.000827
4.048955|0.023817
4.038749|0.026478
4.041060|0.002219
4.030098|0.004330
4.016621|0.016107
4.015017|0.021514
4.037960|0.018953
4.033870|0.002153
4.040061|0.067687
4.041898|0.026424
4.042108|0.023307
4.051125|0.002917
4.037944|0.009767
3.986852|0.002254
4.047760|0.024046
4.037828|0.024495
4.040723|0.001517
4.029949|0.005424
4.015969|0.016037
4.014846|0.020975
4.037340|0.018277
4.033473|0.029841
4.038888|0.031522
4.041619|0.016004
4.041814|0.016102
4.050815|0.001833
4.037042|0.017438
3.986045|0.001441
4.046499|0.022722
4.037162|0.025332
4.040532|0.000946
4.029862|0.004668
4.015549|0.016080
4.014736|0.020879
4.036746|0.017740
4.033163|0.001694
4.037984|0.058475
4.041203|0.033025
4.041383|0.031084
4.050411|0.001676
4.036633|0.008345
3.985571|0.002175
4.045552|0.028038
4.036729|0.016373
4.040364|0.002526
4.029724|0.001053
4.015215|0.016071
4.014584|0.020874
4.036235|0.017891
4.032924|0.027836
4.037161|0.018227
4.040881|0.016624
4.041073|0.016158
4.050102|0.000469
4.036212|0.021943
3.985058|0.001189
4.044787|0.022988
4.036401|0.019366
4.040247|0.002508
4.029651|0.001282
4.014968|0.016151
4.014512|0.021612
4.035910|0.017047
4.032808|0.003623
4.036561|0.051748
4.040583|0.033017
4.040759|0.032228
4.049834|0.000834
4.036091|0.011463
3.984788|0.001177
4.044237|0.032896
4.036242|0.012506
4.040143|0.004678
4.029564|0.000801
4.014726|0.016674
4.014410|0.021213
4.035414|0.017920
4.032649|0.014832
4.035939|0.023228
4.040414|0.019650
4.040596|0.018745
4.049699|0.000328
4.035861|0.024101
3.984467|0.000804
4.043501|0.041210
4.036049|0.024186
4.040015|0.002847
4.029475|0.000823
4.014496|0.016445
4.014309|0.022793
4.035073|0.017519
4.032534|0.007928
4.035261|0.040725
4.040122|0.022533
4.040293|0.022857
4.049495|0.000417
4.035672|0.020682
3.984151|0.000489
4.043092|0.027980
4.035925|0.026858
4.039936|0.003138
4.029417|0.003454
4.014359|0.016322
4.014244|0.023079
4.034762|0.019514
4.032454|0.014016
4.034513|0.052977
4.039808|0.017991
4.039974|0.017599
4.049366|0.001145
4.035512|0.013482
3.983750|0.000536
4.042174|0.024139
4.035788|0.036122
4.039820|0.000343
4.029345|0.010869
4.014135|0.016715
4.014149|0.021003
4.034305|0.018048
4.032356|0.010096
4.033628|0.059909
4.039399|0.019538
4.039621|0.020046
4.049276|0.007673
4.035393|0.005888
3.983540|0.005935
4.041352|0.027654
4.035672|0.023053
4.039730|0.000533
4.029285|0.011549
4.014002|0.018430
4.014089|0.025392
4.034004|0.016712
4.032273|0.013164
4.032539|0.037873
4.038977|0.017170
4.039313|0.017314
4.049183|0.002663
4.035241|0.006913
3.983305|0.006111
4.040531|0.025594
4.035546|0.016731
4.039644|0.002267
4.029219|0.002973
4.013890|0.015889
4.014020|0.021747
4.033732|0.016575
4.032201|0.011270
4.031326|0.032652
4.038508|0.017479
4.039025|0.017308
4.049116|0.000357
4.035131|0.006857
3.983080|0.001689
4.039650|0.025287
4.035449|0.010241
4.039582|0.003817
4.029167|0.000456
4.013787|0.018019
4.013964|0.022788
4.033503|0.016686
4.032131|0.009381
4.030281|0.028605
4.038135|0.020012
4.038811|0.019574
4.049044|0.000079
4.035021|0.011222
3.982904|0.000423
4.038954|0.022300
4.035343|0.006445
4.039526|0.008167
4.029119|0.000307
4.013682|0.021346
4.013919|0.026303
4.033309|0.020124
4.032067|0.007999
4.029452|0.040498
4.037968|0.017957
4.038697|0.020317
4.048975|0.000067
4.034918|0.025038
3.982788|0.000244
4.038486|0.027647
4.035246|0.035341
4.039463|0.000371
4.029076|0.008097
4.013581|0.015937
4.013871|0.021484
4.033199|0.018241
4.032010|0.010770
4.028737|0.062840
4.037895|0.019462
4.038637|0.019331
4.048919|0.003774
4.034796|0.007798
3.982676|0.001651
4.038059|0.024011
4.035128|0.029949
4.039434|0.000495
4.029044|0.012330
4.013502|0.018170
4.013828|0.023429
4.032972|0.016508
4.031907|0.009304
4.027792|0.042427
4.037810|0.017291
4.038570|0.018074
4.048857|0.003127
4.034626|0.006572
3.982517|0.004748
4.037672|0.024560
4.034946|0.018423
4.039371|0.000906
4.028995|0.005165
4.013405|0.016144
4.013773|0.022368
4.032796|0.016398
4.031797|0.008770
4.027209|0.030989
4.037750|0.016935
4.038515|0.016567
4.048807|0.000466
4.034441|0.006134
3.982364|0.001527
4.037324|0.023540
4.034774|0.013767
4.039313|0.002229
4.028942|0.000999
4.013319|0.017257
4.013719|0.021824
4.032680|0.017099
4.031701|0.007640
4.026774|0.030341
4.037691|0.016643
4.038459|0.016895
4.048750|0.000090
4.034315|0.012841
3.982222|0.000261
4.037086|0.022835
4.034654|0.018234
4.039266|0.001566
4.028902|0.000814
4.013232|0.017818
4.013681|0.024081
4.032580|0.018935
4.031636|0.005184
4.026526|0.053927
4.037641|0.016849
4.038409|0.016676
4.048697|0.000402
4.034225|0.006076
3.982049|0.000339
4.036872|0.022382
4.034581|0.025391
4.039218|0.000323
4.028866|0.004911
4.013130|0.016242
4.013635|0.020852
4.032424|0.016885
4.031575|0.003808
4.026341|0.048355
4.037603|0.016414
4.038375|0.016780
4.048655|0.000636
4.034153|0.003618
3.981911|0.000951
4.036678|0.022382
4.034518|0.020967
4.039181|0.000289
4.028831|0.002816
4.013047|0.015962
4.013595|0.021346
4.032311|0.016395
4.031515|0.004012
4.026163|0.033886
4.037565|0.016010
4.038338|0.016527
4.048608|0.000558
4.034079|0.002561
3.981762|0.001594
4.036545|0.021797
4.034445|0.015407
4.039145|0.001237
4.028795|0.000660
4.012958|0.016010
4.013560|0.021082
4.032222|0.016191
4.031468|0.003269
4.026006|0.028068
4.037527|0.016755
4.038301|0.016143
4.048572|0.000134
4.034027|0.002445
3.981562|0.000473
4.036370|0.021475
4.034394|0.009812
4.039112|0.001920
4.028761|0.000236
4.012818|0.018311
4.013529|0.025053
4.032145|0.016686
4.031427|0.002442
4.025886|0.024785
4.037489|0.019948
4.038265|0.019407
4.048537|0.000032
4.033982|0.010627
3.981272|0.000145
4.036251|0.023064
4.034348|0.017952
4.039080|0.001032
4.028724|0.000565
4.012588|0.016314
4.013500|0.025071
4.032085|0.016994
4.031398|0.002482
4.025843|0.041495
4.037444|0.015932
4.038222|0.016278
4.048501|0.000063
4.033938|0.009523
3.980825|0.000143
4.137679|1.092732
4.150188|1.247413
4.149675|1.026279
4.147245|1.121408
4.148402|1.038436
4.141073|0.711493
4.128074|0.871731
4.130051|0.756549
4.110997|0.589499
4.141856|0.802951
4.122406|0.539699
4.118604|0.500622
4.131164|0.434368
4.113630|0.413872
4.087605|0.425085
4.133572|0.426080
4.140258|0.654841
4.120348|0.961172
4.128450|0.401661
4.102919|0.426475
4.109453|0.702736
4.111770|0.613743
4.084282|0.630564
4.120405|0.335428
4.099635|0.363652
4.092757|0.285643
4.111583|0.138287
4.096138|0.272675
4.071038|0.257090
4.116066|0.222475
4.122003|0.444563
4.107057|0.488719
4.112374|0.150431
4.086091|0.146340
4.093553|0.224151
4.094295|0.144652
4.069519|0.076957
4.100754|0.089668
4.083802|0.074620
4.075878|0.107037
4.094294|0.067539
4.079401|0.032588
4.055248|0.032980
4.095083|0.065764
4.103812|0.199264
4.092753|0.267532
4.095387|0.121306
4.068959|0.040894
4.078194|0.158135
4.080677|0.083866
4.056360|0.026131
4.084013|0.040606
4.069297|0.026145
4.061920|0.028132
4.081885|0.028017
4.066823|0.029438
4.041702|0.075031
4.082633|0.028219
4.091723|0.108893
4.081901|0.073516
4.084847|0.032923
4.060552|0.009032
4.066392|0.040329
4.069950|0.037874
4.048222|0.027839
4.076149|0.022142
4.063001|0.020335
4.056011|0.014436
4.075027|0.025714
4.062316|0.006699
4.036883|0.024513
4.074834|0.021556
4.085190|0.263805
4.075452|0.133736
4.081470|0.062697
4.052729|0.013032
4.062131|0.063892
4.065636|0.015135
4.044689|0.021766
4.066211|0.019265
4.060210|0.020960
4.052744|0.005746
4.056370|0.027019
4.059594|0.002191
4.034952|0.021373
4.063069|0.020324
4.072292|0.104363
4.069995|0.072976
4.077321|0.051690
4.043996|0.004506
4.054609|0.087827
4.055743|0.087588
4.041889|0.024398
4.060706|0.018971
4.058193|0.018334
4.050112|0.009735
4.048270|0.025211
4.057277|0.003562
4.032294|0.023213
4.057764|0.022151
4.056746|0.084673
4.057603|0.063246
4.064585|0.017911
4.040438|0.004626
4.041499|0.010116
4.046062|0.004916
4.039525|0.020241
4.054335|0.020008
4.055029|0.016822
4.046903|0.007921
4.038787|0.024892
4.053408|0.001606
4.029908|0.024467
4.051782|0.032810
4.047056|0.079109
4.050260|0.115081
4.057046|0.020279
4.036307|0.001643
4.033832|0.005582
4.039106|0.005359
4.037392|0.023032
4.049388|0.016436
4.051654|0.016199
4.043955|0.008685
4.033745|0.023312
4.050115|0.003121
4.026960|0.024024
4.048637|0.017909
4.041453|0.136631
4.044836|0.039209
4.052463|0.017014
4.033697|0.003993
4.030517|0.004115
4.035791|0.003149
4.036338|0.020400
4.046391|0.017831
4.049108|0.016573
4.041817|0.003609
4.031133|0.027275
4.047451|0.001241
4.026236|0.022419
4.045833|0.023613
4.040001|0.169256
4.043093|0.147326
4.050055|0.118936
4.031207|0.001049
4.029368|0.020641
4.034611|0.028872
4.035993|0.027577
